,FAT_YEARMONTH,FAT_DAY,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,BEGIN_TIME,END_DAY,END_TIME,EPISODE_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,CZ_TIMEZONE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE
4335,201907,17,39455,848407,I,48,F,In Water,1430,17,1744,141208,CALIFORNIA,2019,July,Cold/Wind Chill,Z,68,MT SHASTA/WESTERN PLUMAS COUNTY,STO,PST-8,0,0,0,1,0,0,Law Enforcement
4336,201907,30,39470,848556,D,18,M,In Water,1900,31,0,141272,NEW YORK,2019,July,Rip Current,Z,178,SOUTHERN QUEENS,OKX,EST-5,1,0,1,0,0,0,Newspaper
4337,201907,4,39476,845845,D,44,M,Under Tree,1310,4,1310,140697,SOUTH CAROLINA,2019,July,Lightning,C,43,GEORGETOWN,ILM,EST-5,12,0,1,0,0,0,Emergency Manager
4338,201907,31,39481,848847,D,22,M,In Water,0,31,0,141353,FLORIDA,2019,July,High Surf,Z,133,COASTAL ST. JOHNS,JAX,EST-5,0,0,1,0,0,0,Lifeguard
4339,201907,22,39489,837688,D,52,F,Outside/Open Areas,1815,22,2230,139274,ARIZONA,2019,July,Flash Flood,C,7,GILA,PSR,MST-7,1,0,1,0,20000,0,Law Enforcement
4340,201907,20,39491,849193,D,65,M,Boating,1930,20,1931,140822,INDIANA,2019,July,Lightning,C,99,MARSHALL,IWX,EST-5,0,0,1,0,0,0,Broadcast Media
4341,201907,19,39511,849401,D,9,F,Outside/Open Areas,1500,14,1600,141438,NEVADA,2019,July,Strong Wind,Z,3,GREATER RENO/CARSON CITY/MINDEN AREA,REV,PST-8,2,0,1,0,0,0,Broadcast Media
4342,201907,20,39561,837611,D,38,F,Outside/Open Areas,1724,20,1845,138756,COLORADO,2019,July,Flash Flood,C,59,JEFFERSON,BOU,MST-7,0,0,1,0,0,0,Broadcast Media
4343,201907,5,39598,855994,D,33,F,Outside/Open Areas,1140,5,1140,138860,MISSOURI,2019,July,Flash Flood,C,15,BENTON,SGF,CST-6,0,0,1,0,0,0,Law Enforcement
4344,201907,20,40620,869769,D,32,M,In Water,1500,20,1500,138153,WISCONSIN,2019,July,Flood,C,78,MENOMINEE (C),GRB,CST-6,0,0,1,0,0,0,Emergency Manager
4345,201907,10,40732,875154,D,30,M,Outside/Open Areas,1000,12,2000,145703,ARIZONA,2019,July,Excessive Heat,Z,501,WESTERN PIMA COUNTY,TWC,MST-7,0,0,1,0,0,0,County Official
4346,201907,1,41999,927802,D,49,,Unknown,0,1,2359,153359,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,2,0,0,0,County Official
4347,201907,1,42000,927802,D,49,,Unknown,0,1,2359,153359,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,2,0,0,0,County Official
4348,201907,4,42005,927804,D,45,,Unknown,0,4,2359,153359,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,1,0,0,0,County Official
4349,201907,1,42006,927805,D,50,,Unknown,0,1,2359,153359,ARIZONA,2019,July,Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,1,0,0,0,County Official
4350,201907,2,42007,927806,D,48,,Unknown,0,2,2359,153359,ARIZONA,2019,July,Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,2,0,0,0,County Official
4351,201907,2,42008,927806,D,48,,Unknown,0,2,2359,153359,ARIZONA,2019,July,Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,2,0,0,0,County Official
4352,201907,3,42009,927807,I,49,,Unknown,0,3,2359,153359,ARIZONA,2019,July,Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,0,1,0,0,County Official
4353,201907,3,42010,927808,I,49,,Unknown,0,3,2359,153359,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,0,1,0,0,County Official
4354,201907,2,42033,927803,D,48,,Unknown,0,2,2359,153359,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,4,0,0,0,County Official
4355,201907,2,42034,927803,D,48,,Unknown,0,2,2359,153359,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,4,0,0,0,County Official
4356,201907,2,42035,927803,D,48,,Unknown,0,2,2359,153359,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,4,0,0,0,County Official
4357,201907,2,42036,927803,D,48,,Unknown,0,2,2359,153359,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,4,0,0,0,County Official
4358,201907,6,42040,928933,I,47,,Unknown,1700,6,1700,154191,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,0,1,0,0,County Official
4359,201907,6,42041,928934,I,48,,Unknown,1700,6,1700,154191,ARIZONA,2019,July,Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,0,1,0,0,County Official
4360,201907,7,42042,928935,D,45,,Unknown,1700,7,1700,154191,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,1,0,0,0,County Official
4361,201907,7,42043,928937,I,48,,Unknown,1700,7,1700,154191,ARIZONA,2019,July,Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,0,1,0,0,County Official
4362,201907,10,42044,928940,D,43,,Unknown,0,10,2359,154192,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,1,0,0,0,County Official
4363,201907,10,42045,928941,D,45,,Unknown,0,10,2359,154192,ARIZONA,2019,July,Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,1,0,0,0,County Official
4364,201907,11,42048,928951,D,43,,Unknown,1000,12,2000,154192,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,2,0,0,0,County Official
4365,201907,11,42049,928951,D,43,,Unknown,1000,12,2000,154192,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,2,0,0,0,County Official
4366,201907,11,42050,928952,D,45,,Unknown,1000,12,2000,154192,ARIZONA,2019,July,Excessive Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,1,0,0,0,County Official
4367,201907,11,42051,928955,D,43,,Unknown,1000,12,2000,154192,ARIZONA,2019,July,Excessive Heat,Z,546,SCOTTSDALE/PARADISE VALLEY,PSR,MST-7,0,0,1,0,0,0,County Official
4368,201907,13,42052,928989,D,44,,Unknown,0,13,2359,154192,ARIZONA,2019,July,Heat,Z,537,NORTHWEST VALLEY,PSR,MST-7,0,0,1,0,0,0,County Official
4369,201907,15,42055,928995,D,45,,Unknown,1000,16,2000,154200,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,3,0,0,0,County Official
4370,201907,16,42056,928995,D,45,,Unknown,1000,16,2000,154200,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,3,0,0,0,County Official
4371,201907,16,42057,928995,D,45,,Unknown,1000,16,2000,154200,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,3,0,0,0,County Official
4372,201907,16,42058,928996,D,46,,Unknown,1000,16,2000,154200,ARIZONA,2019,July,Excessive Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,1,0,0,0,County Official
4373,201907,15,42059,928997,D,43,,Unknown,1000,16,2000,154200,ARIZONA,2019,July,Excessive Heat,Z,544,NORTH PHOENIX/GLENDALE,PSR,MST-7,0,0,1,0,0,0,County Official
4374,201907,17,42060,929016,D,45,,Unknown,1700,17,1700,154200,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,1,0,0,0,County Official
4375,201907,17,42061,929017,D,47,,Unknown,1700,17,1700,154200,ARIZONA,2019,July,Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,1,0,0,0,County Official
4376,201907,18,42062,929018,D,44,,Unknown,1700,18,1700,154200,ARIZONA,2019,July,Heat,Z,537,NORTHWEST VALLEY,PSR,MST-7,0,0,1,0,0,0,County Official
4377,201907,19,42063,929019,I,43,,Unknown,1700,19,1700,154200,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,0,1,0,0,County Official
4378,201907,21,42064,929029,D,40,,Unknown,1700,21,1700,154203,ARIZONA,2019,July,Heat,Z,544,NORTH PHOENIX/GLENDALE,PSR,MST-7,0,0,1,0,0,0,County Official
4379,201907,22,42065,929030,D,41,,Unknown,1700,22,1700,154203,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,1,1,0,0,County Official
4380,201907,22,42066,929030,I,41,,Unknown,1700,22,1700,154203,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,1,1,0,0,County Official
4381,201907,22,42067,929031,I,44,,Unknown,1700,22,1700,154203,ARIZONA,2019,July,Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,0,1,0,0,County Official
4382,201907,23,42068,929032,D,41,,Unknown,1700,23,1700,154203,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,1,1,0,0,County Official
4383,201907,23,42069,929032,I,41,,Unknown,1700,23,1700,154203,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,1,1,0,0,County Official
4384,201907,23,42070,929033,I,44,,Unknown,1700,23,1700,154203,ARIZONA,2019,July,Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,0,1,0,0,County Official
4385,201907,24,42071,929034,I,41,,Unknown,1700,24,1700,154203,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,0,1,0,0,County Official
4386,201907,27,42077,929042,D,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,8,2,0,0,County Official
4387,201907,27,42078,929042,D,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,8,2,0,0,County Official
4388,201907,27,42079,929042,D,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,8,2,0,0,County Official
4389,201907,27,42080,929042,D,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,8,2,0,0,County Official
4390,201907,27,42081,929042,D,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,8,2,0,0,County Official
4391,201907,27,42082,929042,I,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,8,2,0,0,County Official
4392,201907,27,42083,929042,I,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,8,2,0,0,County Official
4393,201907,28,42084,929042,D,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,8,2,0,0,County Official
4394,201907,28,42085,929042,D,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,8,2,0,0,County Official
4395,201907,28,42086,929042,D,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,8,2,0,0,County Official
4396,201912,1,39714,858720,I,48,,Outside/Open Areas,0,1,130,143123,CALIFORNIA,2019,December,Heavy Rain,C,19,FRESNO,HNX,PST-8,0,0,0,1,50000,0,Law Enforcement
4397,201912,5,39715,858866,I,53,,Unknown,500,5,700,143177,CALIFORNIA,2019,December,Dense Fog,Z,187,WESTERN KERN COUNTY,HNX,PST-8,0,0,0,1,0,0,Law Enforcement
4398,201912,7,39720,859399,I,48,,Vehicle/Towed Trailer,155,7,405,143273,CALIFORNIA,2019,December,Dense Fog,Z,198,INDIAN WELLS VALLEY,HNX,PST-8,0,0,0,1,50000,0,Law Enforcement
4399,201903,21,38952,828322,D,61,M,Vehicle/Towed Trailer,0,31,2359,137719,SOUTH DAKOTA,2019,March,Flood,C,111,SANBORN,FSD,CST-6,0,0,2,0,0,0,River/Stream Gage
4400,201903,21,38953,828322,D,46,M,Vehicle/Towed Trailer,0,31,2359,137719,SOUTH DAKOTA,2019,March,Flood,C,111,SANBORN,FSD,CST-6,0,0,2,0,0,0,River/Stream Gage
4401,201909,16,40551,868417,I,66,F,Vehicle/Towed Trailer,500,16,900,144628,WISCONSIN,2019,September,Dense Fog,Z,42,MONROE,ARX,CST-6,0,3,0,1,12000,0,Law Enforcement
4402,201907,27,42087,929043,D,46,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,2,0,0,0,County Official
4403,201907,28,42088,929043,D,46,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,548,EAST VALLEY,PSR,MST-7,0,0,2,0,0,0,County Official
4404,201912,12,39764,860326,D,65,M,Outside/Open Areas,100,12,700,143404,MISSISSIPPI,2019,December,Cold/Wind Chill,Z,52,LAUDERDALE,JAN,CST-6,0,0,1,0,0,0,Broadcast Media
4405,201912,15,40631,860437,I,21,M,Vehicle/Towed Trailer,210,15,1545,143419,KANSAS,2019,December,Winter Weather,Z,83,SEDGWICK,ICT,CST-6,0,1,0,1,0,0,Broadcast Media
4406,201907,27,42089,929045,D,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,540,BUCKEYE/AVONDALE,PSR,MST-7,0,0,4,0,0,0,County Official
4407,201907,27,42090,929045,D,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,540,BUCKEYE/AVONDALE,PSR,MST-7,0,0,4,0,0,0,County Official
4408,201907,28,42091,929045,D,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,540,BUCKEYE/AVONDALE,PSR,MST-7,0,0,4,0,0,0,County Official
4409,201907,28,42092,929045,D,45,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,540,BUCKEYE/AVONDALE,PSR,MST-7,0,0,4,0,0,0,County Official
4410,201912,17,39957,862699,D,51,M,Vehicle/Towed Trailer,1650,17,1900,143721,KENTUCKY,2019,December,Flood,C,89,GREENUP,RLX,EST-5,0,0,1,0,25000000000,0,Department of Highways
4411,201912,25,39967,863280,I,51,M,Vehicle/Towed Trailer,2200,27,1000,143677,CALIFORNIA,2019,December,Winter Storm,Z,197,FORT TEJON,HNX,PST-8,0,0,0,1,0,0,Law Enforcement
4412,201912,24,40647,863635,D,34,M,In Water,0,24,0,143850,AMERICAN SAMOA,2019,December,High Surf,Z,2,TUTUILA,ASO,SST-11,0,0,1,0,0,0,Law Enforcement
4413,201912,24,40092,863947,I,44,M,Outside/Open Areas,1800,24,1800,143924,OHIO,2019,December,Dense Fog,Z,24,VAN WERT,IWX,EST-5,0,0,0,2,0,0,Broadcast Media
4414,201912,24,40093,863947,I,56,F,Outside/Open Areas,1800,24,1800,143924,OHIO,2019,December,Dense Fog,Z,24,VAN WERT,IWX,EST-5,0,0,0,2,0,0,Broadcast Media
4415,201912,24,40241,864941,D,37,M,In Water,1230,24,1300,144101,CALIFORNIA,2019,December,Rip Current,Z,530,SOUTHERN MONTEREY BAY AND BIG SUR COAST,MTR,PST-8,0,0,1,0,0,0,Broadcast Media
4416,201912,6,40440,866820,D,69,M,In Water,1821,10,1821,144413,ARIZONA,2019,December,Flood,C,7,GILA,FGZ,MST-7,0,0,1,0,0,0,Broadcast Media
4417,201907,27,42093,929046,D,44,,Unknown,1000,28,2000,154205,ARIZONA,2019,July,Excessive Heat,Z,544,NORTH PHOENIX/GLENDALE,PSR,MST-7,0,0,1,0,0,0,County Official
4418,201907,29,42094,929059,D,40,,Unknown,0,29,2359,154205,ARIZONA,2019,July,Heat,Z,543,CENTRAL PHOENIX,PSR,MST-7,0,0,1,0,0,0,County Official
4419,201907,29,42095,929060,D,40,,Unknown,0,29,2359,154205,ARIZONA,2019,July,Heat,Z,537,NORTHWEST VALLEY,PSR,MST-7,0,0,1,0,0,0,County Official
4420,201905,3,38924,824183,D,74,F,Vehicle/Towed Trailer,1907,4,330,137253,TEXAS,2019,May,Flash Flood,C,31,BLANCO,EWX,CST-6,0,0,1,0,0,0,Emergency Manager
4421,201905,8,39548,824193,D,58,M,Outside/Open Areas,1200,8,1415,137292,TEXAS,2019,May,Flash Flood,C,453,TRAVIS,EWX,CST-6,0,0,1,0,0,0,Emergency Manager
4422,201907,2,39355,843943,D,35,M,Vehicle/Towed Trailer,1310,2,1310,140378,OHIO,2019,July,Thunderstorm Wind,C,95,LUCAS,CLE,EST-5,0,0,1,0,5000,0,Public
4423,201907,11,39031,837604,I,69,M,Outside/Open Areas,0,14,2359,139254,NEVADA,2019,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,0,0,1,2,0,0,County Official
4424,201907,12,39032,837604,D,40,M,Unknown,0,14,2359,139254,NEVADA,2019,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,0,0,1,2,0,0,County Official
4425,201907,14,39033,837604,I,70,M,Permanent Home,0,14,2359,139254,NEVADA,2019,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,0,0,1,2,0,0,County Official
4426,201907,9,39356,825251,D,35,M,In Water,1230,9,1230,137420,VIRGINIA,2019,July,Rip Current,Z,98,VIRGINIA BEACH,AKQ,EST-5,0,0,1,0,0,0,Broadcast Media
4427,201905,3,38925,828940,D,55,M,Vehicle/Towed Trailer,1745,3,1745,137253,TEXAS,2019,May,Flash Flood,C,209,HAYS,EWX,CST-6,0,0,1,0,0,0,Law Enforcement
4428,201907,18,39368,846382,D,32,M,Outside/Open Areas,1000,18,1800,140825,ARKANSAS,2019,July,Excessive Heat,Z,44,PULASKI,LZK,CST-6,0,0,1,0,0,0,Broadcast Media
4429,201907,3,39371,846492,D,66,M,Vehicle/Towed Trailer,1200,3,1500,140838,ILLINOIS,2019,July,Heat,Z,57,EDGAR,ILX,CST-6,0,0,1,0,0,0,Newspaper
4430,201907,18,39372,846511,D,81,M,Outside/Open Areas,1200,21,1800,140847,ILLINOIS,2019,July,Excessive Heat,Z,71,CLAY,ILX,CST-6,0,0,1,0,0,0,Emergency Manager
4431,201907,20,39386,846821,D,18,M,Ball Field,1000,20,1800,140931,TENNESSEE,2019,July,Heat,Z,88,SHELBY,MEG,CST-6,0,0,1,0,0,0,ASOS
4432,201907,21,39387,846896,D,26,M,Vehicle/Towed Trailer,2330,22,30,140942,OHIO,2019,July,Flash Flood,C,175,WYANDOT,CLE,EST-5,1,0,1,0,150000,0,Department of Highways
4433,201907,11,39389,846958,D,3,M,Vehicle/Towed Trailer,1600,11,1600,140943,TENNESSEE,2019,July,Heat,Z,62,RUTHERFORD,OHX,CST-6,0,0,1,0,0,0,Broadcast Media
4434,201907,15,39392,846988,D,18,M,In Water,1730,15,1730,137647,FLORIDA,2019,July,Rip Current,Z,112,COASTAL BAY,TAE,EST-5,0,0,1,0,0,0,Law Enforcement
4435,201907,18,39035,837612,D,65,M,Permanent Home,0,19,2359,139255,NEVADA,2019,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,0,0,2,1,0,0,County Official
4436,201907,19,39036,837612,D,51,M,Outside/Open Areas,0,19,2359,139255,NEVADA,2019,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,0,0,2,1,0,0,County Official
4437,201907,19,39037,837612,I,69,M,Unknown,0,19,2359,139255,NEVADA,2019,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,0,0,2,1,0,0,County Official
4438,201907,10,39256,839581,I,76,M,Outside/Open Areas,1300,10,2200,139581,WEST VIRGINIA,2019,July,Heat,Z,24,MINGO,RLX,EST-5,0,0,0,1,0,0,Law Enforcement
4439,201907,28,39257,839729,D,71,M,Unknown,0,28,2359,139610,NEVADA,2019,July,Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,0,0,1,0,0,0,County Official
4440,201907,9,39395,846438,D,46,F,Vehicle/Towed Trailer,1615,9,400,138929,NEBRASKA,2019,July,Flash Flood,C,47,DAWSON,GID,CST-6,1,0,1,0,10000,0,Emergency Manager
4441,201912,17,40519,867694,I,91,M,Vehicle/Towed Trailer,1013,17,1013,144533,MISSOURI,2019,December,Winter Weather,Z,13,DE KALB,EAX,CST-6,0,1,0,1,0,0,Insurance Company
4442,201912,31,40599,868392,I,65,M,Vehicle/Towed Trailer,730,30,2340,144625,WISCONSIN,2019,December,Heavy Snow,Z,17,TAYLOR,ARX,CST-6,0,1,0,1,10000,0,COOP Observer
4443,201912,12,40555,868562,I,71,F,Vehicle/Towed Trailer,1000,12,1130,144652,IOWA,2019,December,Winter Weather,Z,29,FAYETTE,ARX,CST-6,0,0,0,1,3000,0,Broadcast Media
4444,201912,16,40558,868646,I,59,F,Outside/Open Areas,950,17,155,144662,MISSOURI,2019,December,Winter Weather,Z,102,BARRY,SGF,CST-6,0,1,0,1,0,0,Law Enforcement
4445,201907,31,39258,839732,I,82,M,Permanent Structure,1100,29,2000,139612,NEVADA,2019,July,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,PST-8,0,0,0,1,0,0,Official NWS Observations
4446,201912,16,40625,869482,D,59,F,Mobile/Trailer Home,1118,16,1208,144158,LOUISIANA,2019,December,Tornado,C,115,VERNON,LCH,CST-6,0,0,1,0,1000000,0,NWS Storm Survey
4447,201912,8,40616,869527,D,29,F,Outside/Open Areas,1315,8,1315,144790,COLORADO,2019,December,Avalanche,Z,33,S & E JACKSON / LARIMER / N & NE GRAND / NW BOULDER COUNTIES ABOVE 9000 FEET,BOU,MST-7,0,0,1,0,0,0,State Official
4448,201912,30,40634,870508,I,52,M,Vehicle/Towed Trailer,500,30,1200,144966,IOWA,2019,December,Winter Weather,Z,14,CLAY,FSD,CST-6,0,0,0,1,0,0,COOP Observer
4449,201912,25,40648,870755,D,50,M,In Water,2100,25,2200,143850,AMERICAN SAMOA,2019,December,High Surf,Z,2,TUTUILA,ASO,SST-11,0,0,1,0,0,0,Law Enforcement
4450,201912,2,40659,870824,D,1,M,Vehicle/Towed Trailer,1830,2,1930,145019,KENTUCKY,2019,December,Flood,C,61,EDMONSON,LMK,CST-6,0,2,1,0,5000,0,Newspaper
4451,201907,6,39279,840991,D,43,M,Under Tree,1455,6,1455,137252,PENNSYLVANIA,2019,July,Thunderstorm Wind,C,35,CLINTON,CTP,EST-5,2,0,1,0,0,0,Emergency Manager
4452,201907,17,39323,842419,D,21,M,Vehicle/Towed Trailer,1615,17,1615,140024,CONNECTICUT,2019,July,Thunderstorm Wind,C,1,FAIRFIELD,OKX,EST-5,0,0,1,0,7000,0,Newspaper
4453,201905,3,38913,828480,D,48,M,Camping,1634,3,1634,137638,TEXAS,2019,May,Lightning,C,267,KIMBLE,SJT,CST-6,0,0,1,0,0,0,NWS Employee
4454,201905,12,39538,834603,D,60,F,Vehicle/Towed Trailer,1230,12,1230,138793,TEXAS,2019,May,Flood,C,49,BROWN,SJT,CST-6,0,0,1,0,5000,0,Newspaper
4455,201907,20,39335,842990,D,32,F,Outside/Open Areas,1000,20,2000,140121,MARYLAND,2019,July,Excessive Heat,Z,504,CENTRAL AND SOUTHEAST MONTGOMERY,LWX,EST-5,0,0,1,0,0,0,ASOS
4456,201907,21,39337,843034,D,65,M,Unknown,1000,21,2000,140125,MARYLAND,2019,July,Excessive Heat,Z,4,FREDERICK,LWX,EST-5,0,0,1,0,0,0,ASOS
4457,201907,9,39343,831940,D,65,M,Vehicle/Towed Trailer,2300,9,300,137742,NORTH DAKOTA,2019,July,Flash Flood,C,85,SIOUX,BIS,MST-7,2,0,2,0,750000,0,Emergency Manager
4458,201907,9,39344,831940,D,60,F,Vehicle/Towed Trailer,2300,9,300,137742,NORTH DAKOTA,2019,July,Flash Flood,C,85,SIOUX,BIS,MST-7,2,0,2,0,750000,0,Emergency Manager
4459,201907,14,39345,843570,D,61,M,In Water,1400,14,1400,137647,FLORIDA,2019,July,Rip Current,Z,112,COASTAL BAY,TAE,EST-5,0,0,1,0,0,0,Broadcast Media
4460,201907,14,39346,843571,D,67,M,In Water,1814,14,1814,137647,FLORIDA,2019,July,Rip Current,Z,112,COASTAL BAY,TAE,EST-5,0,0,1,0,0,0,Broadcast Media
4461,201907,22,39352,844245,D,46,M,Under Tree,1434,22,1434,140430,MARYLAND,2019,July,Thunderstorm Wind,C,13,CARROLL,LWX,EST-5,0,0,1,0,0,0,Law Enforcement
4462,201905,8,38531,813210,D,69,M,In Water,930,8,930,135550,FLORIDA,2019,May,Rip Current,Z,41,VOLUSIA,MLB,EST-5,0,0,1,0,0,0,Newspaper
4463,201905,21,37960,814159,D,48,M,In Water,1200,21,1200,135689,NORTH CAROLINA,2019,May,Rip Current,Z,195,WEST CARTERET,MHX,EST-5,0,0,1,0,0,0,Broadcast Media
4464,201905,14,37962,814162,D,24,M,In Water,1245,14,1245,135690,NORTH CAROLINA,2019,May,Rip Current,Z,195,WEST CARTERET,MHX,EST-5,0,0,2,0,0,0,Broadcast Media
4465,201905,14,37963,814162,D,5,M,In Water,1245,14,1245,135690,NORTH CAROLINA,2019,May,Rip Current,Z,195,WEST CARTERET,MHX,EST-5,0,0,2,0,0,0,Broadcast Media
4466,201905,4,37964,814168,D,28,M,In Water,1523,4,1523,135694,NORTH CAROLINA,2019,May,Rip Current,Z,195,WEST CARTERET,MHX,EST-5,0,0,1,0,0,0,Broadcast Media
4467,201905,29,38204,815834,D,61,M,Vehicle/Towed Trailer,1311,29,1313,135959,KENTUCKY,2019,May,Thunderstorm Wind,C,71,FLOYD,JKL,EST-5,0,0,1,0,155000,10000,NWS Storm Survey
4468,201905,26,38202,816899,D,38,M,In Water,1400,26,1400,136129,NORTH CAROLINA,2019,May,Rip Current,Z,195,WEST CARTERET,MHX,EST-5,0,0,1,0,0,0,Broadcast Media
4469,201905,29,38353,817969,D,55,F,Under Tree,1200,29,1200,136299,WEST VIRGINIA,2019,May,Thunderstorm Wind,C,87,ROANE,RLX,EST-5,0,0,1,0,50000,0,Emergency Manager
4470,201905,13,38471,818682,D,14,M,In Water,1500,13,1530,136409,CALIFORNIA,2019,May,Rip Current,Z,6,SAN FRANCISCO,MTR,PST-8,0,0,1,0,0,0,Broadcast Media
4471,201905,4,38472,818683,D,74,M,In Water,1054,4,1100,136410,CALIFORNIA,2019,May,Rip Current,Z,505,COASTAL NORTH BAY INCLUDING POINT REYES NATIONAL SEASHORE,MTR,PST-8,0,0,1,0,0,0,Newspaper
4472,201905,22,38942,819190,D,4,M,Vehicle/Towed Trailer,1600,22,1600,136498,SOUTH CAROLINA,2019,May,Heat,Z,28,RICHLAND,CAE,EST-5,0,0,1,0,0,0,Broadcast Media
