FAT_YEARMONTH,FAT_DAY,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,BEGIN_TIME,END_DAY,END_TIME,EPISODE_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE
201303,16,20055,442478,D,55,M,In Water,1541,16,1541,73253,PUERTO RICO,2013,March,Rip Current,Z,8,NORTHWEST,SJU,3/16/2013 15:41,AST-4,3/16/2013 15:41,0,0,1,0,0,0,Emergency Manager
201305,27,20326,442538,D,71,M,Vehicle/Towed Trailer,2150,27,1230,73257,IOWA,2013,May,Flood,C,23,BUTLER,DMX,5/26/2013 21:50,CST-6,5/27/2013 12:30,0,0,1,0,500000,0,COOP Observer
201305,15,20333,443090,D,61,M,Mobile/Trailer Home,1858,15,1911,73336,TEXAS,2013,May,Tornado,C,221,HOOD,FWD,5/15/2013 18:58,CST-6,5/15/2013 19:11,54,0,6,0,143000000,0,NWS Storm Survey
201305,15,20334,443090,D,81,F,Mobile/Trailer Home,1858,15,1911,73336,TEXAS,2013,May,Tornado,C,221,HOOD,FWD,5/15/2013 18:58,CST-6,5/15/2013 19:11,54,0,6,0,143000000,0,NWS Storm Survey
201305,15,20335,443090,D,34,M,Mobile/Trailer Home,1858,15,1911,73336,TEXAS,2013,May,Tornado,C,221,HOOD,FWD,5/15/2013 18:58,CST-6,5/15/2013 19:11,54,0,6,0,143000000,0,NWS Storm Survey
201305,15,20336,443090,D,81,M,Mobile/Trailer Home,1858,15,1911,73336,TEXAS,2013,May,Tornado,C,221,HOOD,FWD,5/15/2013 18:58,CST-6,5/15/2013 19:11,54,0,6,0,143000000,0,NWS Storm Survey
201305,15,20337,443090,D,69,M,Mobile/Trailer Home,1858,15,1911,73336,TEXAS,2013,May,Tornado,C,221,HOOD,FWD,5/15/2013 18:58,CST-6,5/15/2013 19:11,54,0,6,0,143000000,0,NWS Storm Survey
201305,15,20338,443090,D,63,F,Mobile/Trailer Home,1858,15,1911,73336,TEXAS,2013,May,Tornado,C,221,HOOD,FWD,5/15/2013 18:58,CST-6,5/15/2013 19:11,54,0,6,0,143000000,0,NWS Storm Survey
201305,30,20096,443429,D,25,M,In Water,1300,30,1300,73368,FLORIDA,2013,May,Rip Current,Z,112,COASTAL BAY,TAE,5/30/2013 13:00,EST-5,5/30/2013 13:00,0,0,1,0,0,0,Newspaper
201305,31,20097,443650,D,22,M,In Water,1700,31,1700,73397,FLORIDA,2013,May,Rip Current,Z,54,INDIAN RIVER,MLB,5/31/2013 17:00,EST-5,5/31/2013 17:00,0,0,1,0,0,0,County Official
201305,29,20470,443862,D,87,M,Outside/Open Areas,1630,29,1630,73435,NEW YORK,2013,May,Thunderstorm Wind,C,65,ONEIDA,BGM,5/29/2013 16:30,EST-5,5/29/2013 16:30,0,0,1,0,0,0,Broadcast Media
201305,30,20232,444340,D,33,M,Vehicle/Towed Trailer,2036,30,2037,73482,ARKANSAS,2013,May,Tornado,C,53,GRANT,LZK,5/30/2013 20:36,CST-6,5/30/2013 20:37,0,0,1,0,25000,0,NWS Storm Survey
201305,31,20369,444702,D,17,M,Outside/Open Areas,1930,31,1930,73504,MISSOURI,2013,May,Flash Flood,C,131,MILLER,SGF,5/31/2013 19:30,CST-6,5/31/2013 19:30,0,0,1,0,0,0,Fire Department/Rescue
201305,31,20101,444705,D,72,M,Vehicle/Towed Trailer,800,31,800,73504,MISSOURI,2013,May,Flood,C,109,LAWRENCE,SGF,5/31/2013 8:00,CST-6,5/31/2013 8:00,0,0,1,0,0,0,Fire Department/Rescue
201306,8,21009,445096,D,68,M,In Water,1900,8,1900,73572,FLORIDA,2013,June,Rip Current,Z,112,COASTAL BAY,TAE,6/8/2013 19:00,EST-5,6/8/2013 19:00,0,0,1,0,0,0,Newspaper
201306,9,21007,445169,D,44,M,In Water,1745,9,1745,73572,FLORIDA,2013,June,Rip Current,Z,108,SOUTH WALTON,TAE,6/9/2013 17:45,EST-5,6/9/2013 17:45,0,0,2,0,0,0,Fire Department/Rescue
201306,9,21008,445169,D,48,M,In Water,1745,9,1745,73572,FLORIDA,2013,June,Rip Current,Z,108,SOUTH WALTON,TAE,6/9/2013 17:45,EST-5,6/9/2013 17:45,0,0,2,0,0,0,Fire Department/Rescue
201306,7,20106,445350,D,49,M,Outside/Open Areas,1410,7,1410,73604,ALABAMA,2013,June,Thunderstorm Wind,C,69,HOUSTON,TAE,6/7/2013 14:10,CST-6,6/7/2013 14:10,0,0,1,0,0,0,Newspaper
201305,28,20107,445434,D,51,F,Outside/Open Areas,1745,28,1745,73617,FLORIDA,2013,May,Lightning,C,103,PINELLAS,TBW,5/28/2013 17:45,EST-5,5/28/2013 17:45,0,0,1,0,0,0,Emergency Manager
201306,9,20118,445551,D,34,M,In Water,1045,10,1330,73652,ALABAMA,2013,June,Rip Current,Z,64,LOWER BALDWIN,MOB,6/9/2013 10:45,CST-6,6/10/2013 13:30,0,0,3,0,0,0,Emergency Manager
201306,9,20119,445551,D,25,M,In Water,1045,10,1330,73652,ALABAMA,2013,June,Rip Current,Z,64,LOWER BALDWIN,MOB,6/9/2013 10:45,CST-6,6/10/2013 13:30,0,0,3,0,0,0,Emergency Manager
201306,9,20120,445551,D,50,M,In Water,1045,10,1330,73652,ALABAMA,2013,June,Rip Current,Z,64,LOWER BALDWIN,MOB,6/9/2013 10:45,CST-6,6/10/2013 13:30,0,0,3,0,0,0,Emergency Manager
201306,10,20121,445553,D,62,M,In Water,1045,10,1055,73652,ALABAMA,2013,June,Rip Current,Z,64,LOWER BALDWIN,MOB,6/10/2013 10:45,CST-6,6/10/2013 10:55,0,0,1,0,0,0,Emergency Manager
201306,11,20123,445578,D,67,M,In Water,1500,11,1500,73572,FLORIDA,2013,June,Rip Current,Z,112,COASTAL BAY,TAE,6/11/2013 15:00,EST-5,6/11/2013 15:00,2,0,1,0,0,0,Broadcast Media
201305,31,20696,445901,D,41,M,Boating,2230,31,430,73482,ARKANSAS,2013,May,Flash Flood,C,127,SCOTT,LZK,5/30/2013 22:30,CST-6,5/31/2013 4:30,1,0,5,0,9200000,0,Newspaper
201305,31,20697,445901,D,32,M,Boating,2230,31,430,73482,ARKANSAS,2013,May,Flash Flood,C,127,SCOTT,LZK,5/30/2013 22:30,CST-6,5/31/2013 4:30,1,0,5,0,9200000,0,Newspaper
201305,31,20698,445901,D,60,F,Boating,2230,31,430,73482,ARKANSAS,2013,May,Flash Flood,C,127,SCOTT,LZK,5/30/2013 22:30,CST-6,5/31/2013 4:30,1,0,5,0,9200000,0,Newspaper
201305,31,20699,445901,D,65,F,Permanent Home,2230,31,430,73482,ARKANSAS,2013,May,Flash Flood,C,127,SCOTT,LZK,5/30/2013 22:30,CST-6,5/31/2013 4:30,1,0,5,0,9200000,0,Newspaper
201305,31,20700,445901,D,42,F,Vehicle/Towed Trailer,2230,31,430,73482,ARKANSAS,2013,May,Flash Flood,C,127,SCOTT,LZK,5/30/2013 22:30,CST-6,5/31/2013 4:30,1,0,5,0,9200000,0,Newspaper
201305,31,20265,445954,D,18,M,In Water,2015,31,230,73482,ARKANSAS,2013,May,Flash Flood,C,119,PULASKI,LZK,5/30/2013 20:15,CST-6,5/31/2013 2:30,0,0,1,0,0,0,Law Enforcement
201304,18,20181,446122,D,80,F,Vehicle/Towed Trailer,915,18,1330,73541,MISSOURI,2013,April,Flash Flood,C,99,JEFFERSON,LSX,4/18/2013 9:15,CST-6,4/18/2013 13:30,0,0,1,0,0,0,Fire Department/Rescue
201305,9,20190,447056,D,36,M,In Water,1300,9,1300,73874,E PACIFIC,2013,May,Marine Strong Wind,Z,530,SAN FRANCISCO / SAN PABLO / SUISUN BAY AND W DELTA,MTR,5/9/2013 13:00,PST-8,5/9/2013 13:00,0,0,1,0,0,0,Broadcast Media
201304,20,20221,447506,D,32,M,Outside/Open Areas,1015,20,1015,73985,COLORADO,2013,April,Avalanche,Z,34,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET,BOU,4/20/2013 10:15,MST-7,4/20/2013 10:15,0,0,5,0,0,0,State Official
201304,20,20222,447506,D,32,M,Outside/Open Areas,1015,20,1015,73985,COLORADO,2013,April,Avalanche,Z,34,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET,BOU,4/20/2013 10:15,MST-7,4/20/2013 10:15,0,0,5,0,0,0,State Official
201304,20,20223,447506,D,33,M,Outside/Open Areas,1015,20,1015,73985,COLORADO,2013,April,Avalanche,Z,34,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET,BOU,4/20/2013 10:15,MST-7,4/20/2013 10:15,0,0,5,0,0,0,State Official
201304,20,20224,447506,D,33,M,Outside/Open Areas,1015,20,1015,73985,COLORADO,2013,April,Avalanche,Z,34,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET,BOU,4/20/2013 10:15,MST-7,4/20/2013 10:15,0,0,5,0,0,0,State Official
201304,20,20225,447506,D,36,M,Outside/Open Areas,1015,20,1015,73985,COLORADO,2013,April,Avalanche,Z,34,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET,BOU,4/20/2013 10:15,MST-7,4/20/2013 10:15,0,0,5,0,0,0,State Official
201306,10,20228,447566,I,51,M,Vehicle/Towed Trailer,1545,10,1555,73995,NEVADA,2013,June,Dust Storm,Z,30,HUMBOLDT,LKN,6/10/2013 15:45,PST-8,6/10/2013 15:55,0,37,0,1,1500000,0,Law Enforcement
201306,2,20229,447633,D,21,M,Outside/Open Areas,1000,2,2000,74014,ARIZONA,2013,June,Excessive Heat,Z,23,GREATER PHOENIX AREA,PSR,6/2/2013 10:00,MST-7,6/2/2013 20:00,0,0,1,0,0,0,Broadcast Media
201304,13,20230,447853,D,47,F,Outside/Open Areas,1400,13,1400,74043,WASHINGTON,2013,April,Avalanche,Z,519,WEST SLOPES CENTRAL CASCADES AND PASSES,SEW,4/13/2013 14:00,PST-8,4/13/2013 14:00,5,0,1,0,0,0,Park/Forest Service
201304,13,20231,447854,D,47,M,Outside/Open Areas,1300,13,1300,74043,WASHINGTON,2013,April,Avalanche,Z,519,WEST SLOPES CENTRAL CASCADES AND PASSES,SEW,4/13/2013 13:00,PST-8,4/13/2013 13:00,2,0,1,0,0,0,Park/Forest Service
201304,3,20233,448122,D,64,M,In Water,1240,3,1250,74092,GULF OF MEXICO,2013,April,Marine High Wind,Z,630,NORTH MOBILE BAY,MOB,4/3/2013 12:40,CST-6,4/3/2013 12:50,1,0,1,0,12400000,0,Mesonet
201304,19,20234,448423,D,64,M,Vehicle/Towed Trailer,1845,20,600,73959,INDIANA,2013,April,Flood,C,57,HAMILTON,IND,4/19/2013 18:45,EST-5,4/20/2013 6:00,0,0,2,0,25000,1000,Broadcast Media
201304,20,20235,448423,D,42,M,Vehicle/Towed Trailer,1845,20,600,73959,INDIANA,2013,April,Flood,C,57,HAMILTON,IND,4/19/2013 18:45,EST-5,4/20/2013 6:00,0,0,2,0,25000,1000,Broadcast Media
201304,3,20244,448660,D,18,M,Vehicle/Towed Trailer,430,3,1200,74137,TEXAS,2013,April,Winter Weather,Z,6,HARTLEY,AMA,4/2/2013 4:30,CST-6,4/3/2013 12:00,0,0,1,0,10000,0,Broadcast Media
201304,3,20237,448662,D,62,M,Outside/Open Areas,430,3,1200,74137,TEXAS,2013,April,Winter Weather,Z,7,MOORE,AMA,4/2/2013 4:30,CST-6,4/3/2013 12:00,1,0,1,0,15000,0,Broadcast Media
201304,3,20239,448693,D,56,M,Vehicle/Towed Trailer,430,3,1200,74137,TEXAS,2013,April,Winter Weather,Z,12,POTTER,AMA,4/2/2013 4:30,CST-6,4/3/2013 12:00,2,0,1,0,45000,0,Broadcast Media
201306,12,20243,448714,D,50,M,Outside/Open Areas,1000,12,2000,74205,ARIZONA,2013,June,Excessive Heat,Z,28,CENTRAL DESERTS,PSR,6/12/2013 10:00,MST-7,6/12/2013 20:00,0,0,1,0,0,0,Broadcast Media
201306,16,20245,448793,D,47,M,Outside/Open Areas,0,18,0,74207,ARIZONA,2013,June,Heat,Z,27,SOUTHWEST MARICOPA COUNTY,PSR,6/16/2013 0:00,MST-7,6/18/2013 0:00,0,0,4,0,0,0,Broadcast Media
201306,16,20246,448793,D,47,M,Outside/Open Areas,0,18,0,74207,ARIZONA,2013,June,Heat,Z,27,SOUTHWEST MARICOPA COUNTY,PSR,6/16/2013 0:00,MST-7,6/18/2013 0:00,0,0,4,0,0,0,Broadcast Media
201306,16,20247,448793,D,47,M,Outside/Open Areas,0,18,0,74207,ARIZONA,2013,June,Heat,Z,27,SOUTHWEST MARICOPA COUNTY,PSR,6/16/2013 0:00,MST-7,6/18/2013 0:00,0,0,4,0,0,0,Broadcast Media
201306,16,20248,448793,D,47,M,Outside/Open Areas,0,18,0,74207,ARIZONA,2013,June,Heat,Z,27,SOUTHWEST MARICOPA COUNTY,PSR,6/16/2013 0:00,MST-7,6/18/2013 0:00,0,0,4,0,0,0,Broadcast Media
201304,11,20253,448845,I,66,M,Permanent Home,2100,11,1200,73832,SOUTH DAKOTA,2013,April,Winter Storm,Z,6,BROWN,ABR,4/10/2013 21:00,CST-6,4/11/2013 12:00,0,0,0,1,0,0,Official NWS Observations
201304,11,20252,448926,D,34,M,Outside/Open Areas,1230,11,1230,74228,UTAH,2013,April,Avalanche,Z,8,WASATCH MOUNTAINS SOUTH OF I-80,SLC,4/11/2013 12:30,MST-7,4/11/2013 12:30,0,0,1,0,0,0,Other Federal Agency
201304,28,20254,449551,D,44,F,In Water,1300,29,1500,74008,PUERTO RICO,2013,April,High Surf,Z,5,NORTH CENTRAL,SJU,4/28/2013 13:00,AST-4,4/29/2013 15:00,3,0,1,0,0,0,Emergency Manager
201307,6,21516,451380,D,30,M,In Water,1100,6,1100,74639,FLORIDA,2013,July,Rip Current,Z,141,COASTAL VOLUSIA COUNTY,MLB,7/6/2013 11:00,EST-5,7/6/2013 11:00,0,0,1,0,0,0,Broadcast Media
201303,22,20275,451396,D,70,M,Vehicle/Towed Trailer,900,24,1000,72243,KENTUCKY,2013,March,Flood,C,101,HENDERSON,PAH,3/22/2013 9:00,CST-6,3/24/2013 10:00,0,0,1,0,20000,0,Newspaper
201306,6,20276,451422,D,55,M,In Water,1200,6,1400,74648,HAWAII,2013,June,High Surf,Z,5,OAHU SOUTH SHORE,HFO,6/4/2013 12:00,HST-10,6/6/2013 14:00,1,0,1,0,0,0,Trained Spotter
201305,19,21392,451506,D,79,M,Mobile/Trailer Home,1720,19,1750,73821,OKLAHOMA,2013,May,Tornado,C,125,POTTAWATOMIE,OUN,5/19/2013 17:20,CST-6,5/19/2013 17:50,6,0,2,0,0,0,NWS Storm Survey
201305,19,21393,451506,D,76,M,Vehicle/Towed Trailer,1720,19,1750,73821,OKLAHOMA,2013,May,Tornado,C,125,POTTAWATOMIE,OUN,5/19/2013 17:20,CST-6,5/19/2013 17:50,6,0,2,0,0,0,NWS Storm Survey
201305,20,21489,451572,D,63,M,Business,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21473,451572,D,38,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21474,451572,D,45,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21475,451572,D,40,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21476,451572,D,70,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21477,451572,D,7,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21478,451572,D,4,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21479,451572,D,49,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21480,451572,D,51,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21485,451572,D,46,M,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21486,451572,D,54,M,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21487,451572,D,65,M,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21488,451572,D,39,M,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,1,21494,451572,D,90,F,Permanent Home,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21471,451572,D,29,F,Permanent Structure,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21472,451572,D,49,F,Permanent Structure,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21493,451572,D,0,M,Permanent Structure,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21481,451572,D,9,F,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21482,451572,D,9,F,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21483,451572,D,9,F,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21484,451572,D,9,F,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21490,451572,D,8,M,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21491,451572,D,9,M,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,20,21492,451572,D,9,M,School,1404,20,1435,74673,OKLAHOMA,2013,May,Tornado,C,27,CLEVELAND,OUN,5/20/2013 14:04,CST-6,5/20/2013 14:35,207,0,24,0,2000000000,0,NWS Storm Survey
201305,12,20407,451689,D,41,M,Boating,1000,10,1000,74626,LOUISIANA,2013,May,Lightning,C,23,CAMERON,LCH,5/10/2013 10:00,CST-6,5/10/2013 10:00,0,0,1,0,0,0,Broadcast Media
201305,17,20305,451828,D,1,M,Vehicle/Towed Trailer,1210,17,1220,74720,TEXAS,2013,May,Excessive Heat,Z,119,DALLAS,FWD,5/17/2013 12:10,CST-6,5/17/2013 12:20,0,0,1,0,0,0,Newspaper
201306,1,20319,452213,D,19,M,In Water,1537,1,1537,74790,NORTH CAROLINA,2013,June,Rip Current,Z,95,CARTERET,MHX,6/1/2013 15:37,EST-5,6/1/2013 15:37,0,0,1,0,0,0,Broadcast Media
201307,8,20901,452430,D,51,F,In Water,1430,8,1600,74724,NEW MEXICO,2013,July,Flash Flood,C,49,SANTA FE,ABQ,7/8/2013 14:30,MST-7,7/8/2013 16:00,0,0,1,0,0,0,Trained Spotter
201307,10,20884,452679,D,13,M,Under Tree,1350,10,1350,74859,KENTUCKY,2013,July,Thunderstorm Wind,C,111,JEFFERSON,LMK,7/10/2013 13:50,EST-5,7/10/2013 13:50,0,0,1,0,0,0,Law Enforcement
201306,20,20323,452850,D,48,M,Vehicle/Towed Trailer,645,20,1000,74886,NORTH DAKOTA,2013,June,Flash Flood,C,73,RANSOM,FGF,6/20/2013 6:45,CST-6,6/20/2013 10:00,0,0,1,0,5000,50000,Law Enforcement
201305,26,20325,452886,D,29,M,Outside/Open Areas,1450,26,1451,74895,ILLINOIS,2013,May,Lightning,C,173,SHELBY,ILX,5/26/2013 14:50,CST-6,5/26/2013 14:51,0,0,1,0,0,0,Newspaper
201305,15,21102,452969,D,62,M,In Water,1230,15,1230,74907,FLORIDA,2013,May,Rip Current,Z,25,DUVAL,JAX,5/15/2013 12:30,EST-5,5/15/2013 12:30,0,0,1,0,0,0,Broadcast Media
201306,27,20341,453003,D,86,M,In Water,1600,27,2000,74520,PENNSYLVANIA,2013,June,Flash Flood,C,35,CLINTON,CTP,6/27/2013 16:00,EST-5,6/27/2013 20:00,0,0,1,0,2100000,0,Emergency Manager
201305,25,20401,453032,D,81,F,Vehicle/Towed Trailer,600,25,945,73848,TEXAS,2013,May,Flash Flood,C,29,BEXAR,EWX,5/25/2013 6:00,CST-6,5/25/2013 9:45,0,0,2,0,0,0,Emergency Manager
201305,25,20402,453032,D,30,F,Vehicle/Towed Trailer,600,25,945,73848,TEXAS,2013,May,Flash Flood,C,29,BEXAR,EWX,5/25/2013 6:00,CST-6,5/25/2013 9:45,0,0,2,0,0,0,Emergency Manager
201305,20,20331,453203,D,47,M,Vehicle/Towed Trailer,1505,20,1505,74954,FLORIDA,2013,May,Thunderstorm Wind,C,83,MARION,JAX,5/20/2013 15:05,EST-5,5/20/2013 15:05,0,0,1,0,0,0,Fire Department/Rescue
201305,20,20399,453503,D,19,M,Vehicle/Towed Trailer,1813,20,1813,73708,ARKANSAS,2013,May,Thunderstorm Wind,C,143,WASHINGTON,TSA,5/20/2013 18:13,CST-6,5/20/2013 18:13,0,0,1,0,2000,0,Broadcast Media
201305,28,20339,453577,I,47,M,Vehicle/Towed Trailer,1945,28,1945,75007,PENNSYLVANIA,2013,May,Thunderstorm Wind,C,39,CRAWFORD,CLE,5/28/2013 19:45,EST-5,5/28/2013 19:45,0,0,0,1,15000,0,Newspaper
201305,30,20340,453578,D,17,F,Outside/Open Areas,1620,30,1620,74413,ILLINOIS,2013,May,Lightning,C,43,DU PAGE,LOT,5/30/2013 16:20,CST-6,5/30/2013 16:20,0,0,1,0,0,0,Newspaper
201305,31,21384,453682,D,67,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,5/31/2013 17:03,CST-6,5/31/2013 17:44,26,0,8,0,300000,0,NWS Storm Survey
201305,31,21385,453682,D,35,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,5/31/2013 17:03,CST-6,5/31/2013 17:44,26,0,8,0,300000,0,NWS Storm Survey
201305,31,21386,453682,D,26,F,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,5/31/2013 17:03,CST-6,5/31/2013 17:44,26,0,8,0,300000,0,NWS Storm Survey
201305,31,21387,453682,D,0,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,5/31/2013 17:03,CST-6,5/31/2013 17:44,26,0,8,0,300000,0,NWS Storm Survey
201305,31,21388,453682,D,32,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,5/31/2013 17:03,CST-6,5/31/2013 17:44,26,0,8,0,300000,0,NWS Storm Survey
201305,31,21389,453682,D,55,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,5/31/2013 17:03,CST-6,5/31/2013 17:44,26,0,8,0,300000,0,NWS Storm Survey
201305,31,21390,453682,D,24,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,5/31/2013 17:03,CST-6,5/31/2013 17:44,26,0,8,0,300000,0,NWS Storm Survey
201305,31,21391,453682,D,45,M,Vehicle/Towed Trailer,1703,31,1744,75037,OKLAHOMA,2013,May,Tornado,C,17,CANADIAN,OUN,5/31/2013 17:03,CST-6,5/31/2013 17:44,26,0,8,0,300000,0,NWS Storm Survey
201305,27,20417,454104,D,15,M,In Water,1115,27,1115,75122,FLORIDA,2013,May,Rip Current,Z,172,COASTAL BROWARD COUNTY,MFL,5/27/2013 11:15,EST-5,5/27/2013 11:15,0,0,1,0,0,0,Newspaper
201305,31,20419,454122,D,17,M,In Water,1350,31,1350,75124,FLORIDA,2013,May,Rip Current,Z,168,COASTAL PALM BEACH COUNTY,MFL,5/31/2013 13:50,EST-5,5/31/2013 13:50,0,0,1,0,0,0,Newspaper
201306,6,20355,454124,D,86,F,Permanent Home,1200,9,1900,75126,NEVADA,2013,June,Excessive Heat,Z,20,LAS VEGAS VALLEY,VEF,6/6/2013 12:00,PST-8,6/9/2013 19:00,3,0,1,0,0,0,County Official
